trip_id,arrival_time,departure_time,stop_id,stop_sequence
p1-2022-6WD,12:23:00,12:23:00,p07_platform1,7
p1-2022-6WD,12:33:00,12:33:00,p07_platform1,7
p1-2022-6WD,12:43:00,12:43:00,p07_platform1,7
p1-2022-6WD,12:53:00,12:53:00,p07_platform1,7
p1-2022-6WD,13:03:00,13:03:00,p07_platform1,7
p1-2022-6WD,13:13:00,13:13:00,p07_platform1,7
p1-2022-6WD,13:23:00,13:23:00,p07_platform1,7
p1-2022-6WD,13:33:00,13:33:00,p07_platform1,7
p1-2022-6WD,13:43:00,13:43:00,p07_platform1,7
p1-2022-6WD,13:53:00,13:53:00,p07_platform1,7
p1-2022-6WD,14:03:00,14:03:00,p07_platform1,7
p1-2022-6WD,14:13:00,14:13:00,p07_platform1,7
p1-2022-6WD,14:23:00,14:23:00,p07_platform1,7
p1-2022-6WD,14:33:00,14:33:00,p07_platform1,7
p1-2022-6WD,14:43:00,14:43:00,p07_platform1,7
p1-2022-6WD,14:53:00,14:53:00,p07_platform1,7
p1-2022-6WD,15:03:00,15:03:00,p07_platform1,7
p1-2022-6WD,15:13:00,15:13:00,p07_platform1,7
p1-2022-6WD,15:23:00,15:23:00,p07_platform1,7
p1-2022-6WD,15:33:00,15:33:00,p07_platform1,7
p1-2022-6WD,15:43:00,15:43:00,p07_platform1,7
p1-2022-6WD,15:53:00,15:53:00,p07_platform1,7
p1-2022-6WD,16:03:00,16:03:00,p07_platform1,7
p1-2022-6WD,16:13:00,16:13:00,p07_platform1,7
p1-2022-6WD,16:23:00,16:23:00,p07_platform1,7
p1-2022-6WD,16:33:00,16:33:00,p07_platform1,7
p1-2022-6WD,16:43:00,16:43:00,p07_platform1,7
p1-2022-6WD,16:53:00,16:53:00,p07_platform1,7
p1-2022-6WD,17:03:00,17:03:00,p07_platform1,7
p1-2022-6WD,17:13:00,17:13:00,p07_platform1,7
p1-2022-6WD,17:23:00,17:23:00,p07_platform1,7
p1-2022-6WD,17:33:00,17:33:00,p07_platform1,7
p1-2022-6WD,17:43:00,17:43:00,p07_platform1,7
p1-2022-6WD,17:53:00,17:53:00,p07_platform1,7
p1-2022-6WD,18:03:00,18:03:00,p07_platform1,7
p1-2022-6WD,18:13:00,18:13:00,p07_platform1,7
p1-2022-6WD,18:23:00,18:23:00,p07_platform1,7
p1-2022-6WD,18:33:00,18:33:00,p07_platform1,7
p1-2022-6WD,18:43:00,18:43:00,p07_platform1,7
p1-2022-6WD,18:53:00,18:53:00,p07_platform1,7
p1-2022-6WD,19:03:00,19:03:00,p07_platform1,7
p1-2022-6WD,19:13:00,19:13:00,p07_platform1,7
p1-2022-6WD,19:23:00,19:23:00,p07_platform1,7
p1-2022-6WD,19:33:00,19:33:00,p07_platform1,7
p1-2022-6WD,19:43:00,19:43:00,p07_platform1,7
p1-2022-6WD,19:53:00,19:53:00,p07_platform1,7
p1-2022-6WD,20:03:00,20:03:00,p07_platform1,7
p1-2022-6WD,20:13:00,20:13:00,p07_platform1,7
p1-2022-6WD,20:23:00,20:23:00,p07_platform1,7
p1-2022-6WD,20:33:00,20:33:00,p07_platform1,7
p1-2022-6WD,20:43:00,20:43:00,p07_platform1,7
p1-2022-6WD,20:53:00,20:53:00,p07_platform1,7
p1-2022-6WD,21:03:00,21:03:00,p07_platform1,7
p1-2022-6WD,21:13:00,21:13:00,p07_platform1,7
p1-2022-6WD,21:23:00,21:23:00,p07_platform1,7
p1-2022-6WD,21:25:00,21:25:00,p07_platform1,7
p1-2022-6WD,21:33:00,21:33:00,p07_platform1,7
p1-2022-6WD,21:38:00,21:38:00,p07_platform1,7
p1-2022-6WD,21:43:00,21:43:00,p07_platform1,7
p1-2022-6WD,21:53:00,21:53:00,p07_platform1,7
p1-2022-6WD,22:03:00,22:03:00,p07_platform1,7
p1-2022-6WD,22:13:00,22:13:00,p07_platform1,7
p1-2022-6WD,22:27:00,22:27:00,p07_platform1,7
p1-2022-6WD,22:41:00,22:41:00,p07_platform1,7
p1-2022-6WD,22:57:00,22:57:00,p07_platform1,7
p1-2022-6WD,23:11:00,23:11:00,p07_platform1,7
p1-2022-6WD,23:27:00,23:27:00,p07_platform1,7
p1-2022-6WD,24:12:00,24:12:00,p07_platform1,7
p2-2022-6WD,05:26:00,05:26:00,p07_platform2,3
p2-2022-6WD,06:11:00,06:11:00,p07_platform2,3
p2-2022-6WD,06:31:00,06:31:00,p07_platform2,3
p2-2022-6WD,06:43:00,06:43:00,p07_platform2,3
p2-2022-6WD,06:51:00,06:51:00,p07_platform2,3
p2-2022-6WD,06:56:00,06:56:00,p07_platform2,3
p2-2022-6WD,07:06:00,07:06:00,p07_platform2,3
p2-2022-6WD,07:16:00,07:16:00,p07_platform2,3
p2-2022-6WD,07:26:00,07:26:00,p07_platform2,3
p2-2022-6WD,07:36:00,07:36:00,p07_platform2,3
p2-2022-6WD,07:46:00,07:46:00,p07_platform2,3
p2-2022-6WD,07:56:00,07:56:00,p07_platform2,3
p2-2022-6WD,08:06:00,08:06:00,p07_platform2,3
p2-2022-6WD,08:16:00,08:16:00,p07_platform2,3
p2-2022-6WD,08:26:00,08:26:00,p07_platform2,3
p2-2022-6WD,08:36:00,08:36:00,p07_platform2,3
p2-2022-6WD,08:46:00,08:46:00,p07_platform2,3
p2-2022-6WD,08:56:00,08:56:00,p07_platform2,3
p2-2022-6WD,09:06:00,09:06:00,p07_platform2,3
p2-2022-6WD,09:16:00,09:16:00,p07_platform2,3
p2-2022-6WD,09:26:00,09:26:00,p07_platform2,3
p2-2022-6WD,09:36:00,09:36:00,p07_platform2,3
p2-2022-6WD,09:46:00,09:46:00,p07_platform2,3
p2-2022-6WD,09:56:00,09:56:00,p07_platform2,3
p2-2022-6WD,10:06:00,10:06:00,p07_platform2,3
p2-2022-6WD,10:16:00,10:16:00,p07_platform2,3
p2-2022-6WD,10:26:00,10:26:00,p07_platform2,3
p2-2022-6WD,10:36:00,10:36:00,p07_platform2,3
p2-2022-6WD,10:46:00,10:46:00,p07_platform2,3
p2-2022-6WD,10:56:00,10:56:00,p07_platform2,3
p2-2022-6WD,11:06:00,11:06:00,p07_platform2,3
p2-2022-6WD,11:16:00,11:16:00,p07_platform2,3
p2-2022-6WD,11:26:00,11:26:00,p07_platform2,3
p2-2022-6WD,11:36:00,11:36:00,p07_platform2,3
p2-2022-6WD,11:46:00,11:46:00,p07_platform2,3
p2-2022-6WD,11:56:00,11:56:00,p07_platform2,3
p2-2022-6WD,12:06:00,12:06:00,p07_platform2,3
p2-2022-6WD,12:16:00,12:16:00,p07_platform2,3
p2-2022-6WD,12:26:00,12:26:00,p07_platform2,3
p2-2022-6WD,12:36:00,12:36:00,p07_platform2,3
p2-2022-6WD,12:46:00,12:46:00,p07_platform2,3
p2-2022-6WD,12:56:00,12:56:00,p07_platform2,3
p2-2022-6WD,13:06:00,13:06:00,p07_platform2,3
p2-2022-6WD,13:16:00,13:16:00,p07_platform2,3
p2-2022-6WD,13:26:00,13:26:00,p07_platform2,3
p2-2022-6WD,13:36:00,13:36:00,p07_platform2,3
p2-2022-6WD,13:46:00,13:46:00,p07_platform2,3
p2-2022-6WD,13:56:00,13:56:00,p07_platform2,3
p2-2022-6WD,14:06:00,14:06:00,p07_platform2,3
p2-2022-6WD,14:16:00,14:16:00,p07_platform2,3
p2-2022-6WD,14:26:00,14:26:00,p07_platform2,3
p2-2022-6WD,14:36:00,14:36:00,p07_platform2,3
p2-2022-6WD,14:46:00,14:46:00,p07_platform2,3
p2-2022-6WD,14:56:00,14:56:00,p07_platform2,3
p2-2022-6WD,15:06:00,15:06:00,p07_platform2,3
p2-2022-6WD,15:16:00,15:16:00,p07_platform2,3
p2-2022-6WD,15:26:00,15:26:00,p07_platform2,3
p2-2022-6WD,15:36:00,15:36:00,p07_platform2,3
p2-2022-6WD,15:46:00,15:46:00,p07_platform2,3
p2-2022-6WD,15:56:00,15:56:00,p07_platform2,3
p2-2022-6WD,16:06:00,16:06:00,p07_platform2,3
p2-2022-6WD,16:16:00,16:16:00,p07_platform2,3
p2-2022-6WD,16:26:00,16:26:00,p07_platform2,3
p2-2022-6WD,16:36:00,16:36:00,p07_platform2,3
p2-2022-6WD,16:46:00,16:46:00,p07_platform2,3
p2-2022-6WD,16:56:00,16:56:00,p07_platform2,3
p2-2022-6WD,17:06:00,17:06:00,p07_platform2,3
p2-2022-6WD,17:16:00,17:16:00,p07_platform2,3
p2-2022-6WD,17:26:00,17:26:00,p07_platform2,3
p2-2022-6WD,17:36:00,17:36:00,p07_platform2,3
p2-2022-6WD,17:46:00,17:46:00,p07_platform2,3
p2-2022-6WD,17:56:00,17:56:00,p07_platform2,3
p2-2022-6WD,18:06:00,18:06:00,p07_platform2,3
p2-2022-6WD,18:16:00,18:16:00,p07_platform2,3
p2-2022-6WD,18:26:00,18:26:00,p07_platform2,3
p2-2022-6WD,18:36:00,18:36:00,p07_platform2,3
p2-2022-6WD,18:46:00,18:46:00,p07_platform2,3
p2-2022-6WD,18:56:00,18:56:00,p07_platform2,3
p2-2022-6WD,19:06:00,19:06:00,p07_platform2,3
p2-2022-6WD,19:16:00,19:16:00,p07_platform2,3
p2-2022-6WD,19:26:00,19:26:00,p07_platform2,3
p2-2022-6WD,19:36:00,19:36:00,p07_platform2,3
p2-2022-6WD,19:46:00,19:46:00,p07_platform2,3
p2-2022-6WD,19:56:00,19:56:00,p07_platform2,3
p2-2022-6WD,20:06:00,20:06:00,p07_platform2,3
p2-2022-6WD,20:16:00,20:16:00,p07_platform2,3
p2-2022-6WD,20:26:00,20:26:00,p07_platform2,3
p2-2022-6WD,20:36:00,20:36:00,p07_platform2,3
p2-2022-6WD,20:46:00,20:46:00,p07_platform2,3
p2-2022-6WD,20:56:00,20:56:00,p07_platform2,3
p2-2022-6WD,21:06:00,21:06:00,p07_platform2,3
p2-2022-6WD,21:16:00,21:16:00,p07_platform2,3
p2-2022-6WD,21:26:00,21:26:00,p07_platform2,3
p2-2022-6WD,21:36:00,21:36:00,p07_platform2,3
p2-2022-6WD,21:41:00,21:41:00,p07_platform2,3
p2-2022-6WD,21:46:00,21:46:00,p07_platform2,3
p2-2022-6WD,21:51:00,21:51:00,p07_platform2,3
p2-2022-6WD,21:56:00,21:56:00,p07_platform2,3
p2-2022-6WD,22:06:00,22:06:00,p07_platform2,3
p2-2022-6WD,22:18:00,22:18:00,p07_platform2,3
p2-2022-6WD,22:29:00,22:29:00,p07_platform2,3
p2-2022-6WD,22:44:00,22:44:00,p07_platform2,3
p2-2022-6WD,22:59:00,22:59:00,p07_platform2,3
p2-2022-6WD,23:14:00,23:14:00,p07_platform2,3
p2-2022-6WD,23:29:00,23:29:00,p07_platform2,3
p2-2022-6WD,23:51:00,23:51:00,p07_platform2,3
p1-2022-7WE,05:51:00,05:51:00,p07_platform1,7
p1-2022-7WE,06:11:00,06:11:00,p07_platform1,7
p1-2022-7WE,06:21:00,06:21:00,p07_platform1,7
p1-2022-7WE,06:31:00,06:31:00,p07_platform1,7
p1-2022-7WE,06:36:00,06:36:00,p07_platform1,7
p1-2022-7WE,06:41:00,06:41:00,p07_platform1,7
p1-2022-7WE,06:51:00,06:51:00,p07_platform1,7
p1-2022-7WE,07:02:00,07:02:00,p07_platform1,7
p1-2022-7WE,07:13:00,07:13:00,p07_platform1,7
p1-2022-7WE,07:18:00,07:18:00,p07_platform1,7
p1-2022-7WE,07:20:00,07:20:00,p07_platform1,7
p1-2022-7WE,07:25:00,07:25:00,p07_platform1,7
p1-2022-7WE,07:28:00,07:28:00,p07_platform1,7
p1-2022-7WE,07:34:00,07:34:00,p07_platform1,7
p1-2022-7WE,07:37:00,07:37:00,p07_platform1,7
p1-2022-7WE,07:43:00,07:43:00,p07_platform1,7
p1-2022-7WE,07:47:00,07:47:00,p07_platform1,7
p1-2022-7WE,07:51:00,07:51:00,p07_platform1,7
p1-2022-7WE,07:56:00,07:56:00,p07_platform1,7
p1-2022-7WE,08:00:00,08:00:00,p07_platform1,7
p1-2022-7WE,08:04:00,08:04:00,p07_platform1,7
p1-2022-7WE,08:09:00,08:09:00,p07_platform1,7
p1-2022-7WE,08:11:00,08:11:00,p07_platform1,7
p1-2022-7WE,08:15:00,08:15:00,p07_platform1,7
p1-2022-7WE,08:18:00,08:18:00,p07_platform1,7
p1-2022-7WE,08:23:00,08:23:00,p07_platform1,7
p1-2022-7WE,08:25:00,08:25:00,p07_platform1,7
p1-2022-7WE,08:29:00,08:29:00,p07_platform1,7
p1-2022-7WE,08:31:00,08:31:00,p07_platform1,7
p1-2022-7WE,08:36:00,08:36:00,p07_platform1,7
p1-2022-7WE,08:38:00,08:38:00,p07_platform1,7
p1-2022-7WE,08:42:00,08:42:00,p07_platform1,7
p1-2022-7WE,08:44:00,08:44:00,p07_platform1,7
p1-2022-7WE,08:49:00,08:49:00,p07_platform1,7
p1-2022-7WE,08:51:00,08:51:00,p07_platform1,7
p1-2022-7WE,08:55:00,08:55:00,p07_platform1,7
p1-2022-7WE,08:58:00,08:58:00,p07_platform1,7
p1-2022-7WE,09:02:00,09:02:00,p07_platform1,7
p1-2022-7WE,09:04:00,09:04:00,p07_platform1,7
p1-2022-7WE,09:08:00,09:08:00,p07_platform1,7
p1-2022-7WE,09:11:00,09:11:00,p07_platform1,7
p1-2022-7WE,09:15:00,09:15:00,p07_platform1,7
p1-2022-7WE,09:17:00,09:17:00,p07_platform1,7
p1-2022-7WE,09:24:00,09:24:00,p07_platform1,7
p1-2022-7WE,09:31:00,09:31:00,p07_platform1,7
p1-2022-7WE,09:37:00,09:37:00,p07_platform1,7
p1-2022-7WE,09:42:00,09:42:00,p07_platform1,7
p1-2022-7WE,09:48:00,09:48:00,p07_platform1,7
p1-2022-7WE,09:53:00,09:53:00,p07_platform1,7
p1-2022-7WE,10:00:00,10:00:00,p07_platform1,7
p1-2022-7WE,10:08:00,10:08:00,p07_platform1,7
p1-2022-7WE,10:13:00,10:13:00,p07_platform1,7
p1-2022-7WE,10:20:00,10:20:00,p07_platform1,7
p1-2022-7WE,10:28:00,10:28:00,p07_platform1,7
p1-2022-7WE,10:33:00,10:33:00,p07_platform1,7
p1-2022-7WE,10:40:00,10:40:00,p07_platform1,7
p1-2022-7WE,10:48:00,10:48:00,p07_platform1,7
p1-2022-7WE,10:53:00,10:53:00,p07_platform1,7
p1-2022-7WE,11:00:00,11:00:00,p07_platform1,7
p1-2022-7WE,11:08:00,11:08:00,p07_platform1,7
p1-2022-7WE,11:13:00,11:13:00,p07_platform1,7
p1-2022-7WE,11:20:00,11:20:00,p07_platform1,7
p1-2022-7WE,11:28:00,11:28:00,p07_platform1,7
p1-2022-7WE,11:33:00,11:33:00,p07_platform1,7
p1-2022-7WE,11:40:00,11:40:00,p07_platform1,7
p1-2022-7WE,11:48:00,11:48:00,p07_platform1,7
p1-2022-7WE,11:53:00,11:53:00,p07_platform1,7
p1-2022-7WE,12:00:00,12:00:00,p07_platform1,7
p1-2022-7WE,12:08:00,12:08:00,p07_platform1,7
p1-2022-7WE,12:13:00,12:13:00,p07_platform1,7
p1-2022-7WE,12:20:00,12:20:00,p07_platform1,7
p1-2022-7WE,12:28:00,12:28:00,p07_platform1,7
p1-2022-7WE,12:33:00,12:33:00,p07_platform1,7
p1-2022-7WE,12:40:00,12:40:00,p07_platform1,7
p1-2022-7WE,12:48:00,12:48:00,p07_platform1,7
p1-2022-7WE,12:53:00,12:53:00,p07_platform1,7
p1-2022-7WE,13:00:00,13:00:00,p07_platform1,7
p1-2022-7WE,13:08:00,13:08:00,p07_platform1,7
p1-2022-7WE,13:13:00,13:13:00,p07_platform1,7
p1-2022-7WE,13:20:00,13:20:00,p07_platform1,7
p1-2022-7WE,13:28:00,13:28:00,p07_platform1,7
p1-2022-7WE,13:33:00,13:33:00,p07_platform1,7
p1-2022-7WE,13:40:00,13:40:00,p07_platform1,7
p1-2022-7WE,13:48:00,13:48:00,p07_platform1,7
p1-2022-7WE,13:53:00,13:53:00,p07_platform1,7
p1-2022-7WE,14:00:00,14:00:00,p07_platform1,7
p1-2022-7WE,14:08:00,14:08:00,p07_platform1,7
p1-2022-7WE,14:13:00,14:13:00,p07_platform1,7
p1-2022-7WE,14:20:00,14:20:00,p07_platform1,7
p1-2022-7WE,14:28:00,14:28:00,p07_platform1,7
p1-2022-7WE,14:33:00,14:33:00,p07_platform1,7
p1-2022-7WE,14:40:00,14:40:00,p07_platform1,7
p1-2022-7WE,14:48:00,14:48:00,p07_platform1,7
p1-2022-7WE,14:53:00,14:53:00,p07_platform1,7
p1-2022-7WE,15:00:00,15:00:00,p07_platform1,7
p1-2022-7WE,15:08:00,15:08:00,p07_platform1,7
p1-2022-7WE,15:13:00,15:13:00,p07_platform1,7
p1-2022-7WE,15:20:00,15:20:00,p07_platform1,7
p1-2022-7WE,15:28:00,15:28:00,p07_platform1,7
p1-2022-7WE,15:33:00,15:33:00,p07_platform1,7
p1-2022-7WE,15:40:00,15:40:00,p07_platform1,7
p1-2022-7WE,15:48:00,15:48:00,p07_platform1,7
p1-2022-7WE,15:53:00,15:53:00,p07_platform1,7
p1-2022-7WE,16:00:00,16:00:00,p07_platform1,7
p1-2022-7WE,16:08:00,16:08:00,p07_platform1,7
p1-2022-7WE,16:13:00,16:13:00,p07_platform1,7
p1-2022-7WE,16:18:00,16:18:00,p07_platform1,7
p1-2022-7WE,16:20:00,16:20:00,p07_platform1,7
p1-2022-7WE,16:28:00,16:28:00,p07_platform1,7
p1-2022-7WE,16:33:00,16:33:00,p07_platform1,7
p1-2022-7WE,16:38:00,16:38:00,p07_platform1,7
p1-2022-7WE,16:40:00,16:40:00,p07_platform1,7
p1-2022-7WE,16:48:00,16:48:00,p07_platform1,7
p1-2022-7WE,16:53:00,16:53:00,p07_platform1,7
p1-2022-7WE,16:58:00,16:58:00,p07_platform1,7
p1-2022-7WE,17:03:00,17:03:00,p07_platform1,7
p1-2022-7WE,17:08:00,17:08:00,p07_platform1,7
p1-2022-7WE,17:13:00,17:13:00,p07_platform1,7
p1-2022-7WE,17:18:00,17:18:00,p07_platform1,7
p1-2022-7WE,17:21:00,17:21:00,p07_platform1,7
p1-2022-7WE,17:23:00,17:23:00,p07_platform1,7
p1-2022-7WE,17:28:00,17:28:00,p07_platform1,7
p1-2022-7WE,17:33:00,17:33:00,p07_platform1,7
p1-2022-7WE,17:38:00,17:38:00,p07_platform1,7
p1-2022-7WE,17:43:00,17:43:00,p07_platform1,7
p1-2022-7WE,17:48:00,17:48:00,p07_platform1,7
p1-2022-7WE,17:51:00,17:51:00,p07_platform1,7
p1-2022-7WE,17:53:00,17:53:00,p07_platform1,7
p1-2022-7WE,17:58:00,17:58:00,p07_platform1,7
p1-2022-7WE,18:03:00,18:03:00,p07_platform1,7
p1-2022-7WE,18:06:00,18:06:00,p07_platform1,7
p1-2022-7WE,18:08:00,18:08:00,p07_platform1,7
p1-2022-7WE,18:13:00,18:13:00,p07_platform1,7
p1-2022-7WE,18:18:00,18:18:00,p07_platform1,7
p1-2022-7WE,18:23:00,18:23:00,p07_platform1,7
p1-2022-7WE,18:28:00,18:28:00,p07_platform1,7
p1-2022-7WE,18:33:00,18:33:00,p07_platform1,7
p1-2022-7WE,18:38:00,18:38:00,p07_platform1,7
p1-2022-7WE,18:43:00,18:43:00,p07_platform1,7
p1-2022-7WE,18:48:00,18:48:00,p07_platform1,7
p1-2022-7WE,18:53:00,18:53:00,p07_platform1,7
p1-2022-7WE,18:58:00,18:58:00,p07_platform1,7
p1-2022-7WE,19:03:00,19:03:00,p07_platform1,7
p1-2022-7WE,19:08:00,19:08:00,p07_platform1,7
p1-2022-7WE,19:13:00,19:13:00,p07_platform1,7
p1-2022-7WE,19:18:00,19:18:00,p07_platform1,7
p1-2022-7WE,19:23:00,19:23:00,p07_platform1,7
p1-2022-7WE,19:28:00,19:28:00,p07_platform1,7
p1-2022-7WE,19:33:00,19:33:00,p07_platform1,7
p1-2022-7WE,19:38:00,19:38:00,p07_platform1,7
p1-2022-7WE,19:43:00,19:43:00,p07_platform1,7
p1-2022-7WE,19:48:00,19:48:00,p07_platform1,7
p1-2022-7WE,19:53:00,19:53:00,p07_platform1,7
p1-2022-7WE,19:58:00,19:58:00,p07_platform1,7
p1-2022-7WE,20:03:00,20:03:00,p07_platform1,7
p1-2022-7WE,20:08:00,20:08:00,p07_platform1,7
p1-2022-7WE,20:13:00,20:13:00,p07_platform1,7
p1-2022-7WE,20:23:00,20:23:00,p07_platform1,7
p1-2022-7WE,20:33:00,20:33:00,p07_platform1,7
p1-2022-7WE,20:40:00,20:40:00,p07_platform1,7
p1-2022-7WE,20:43:00,20:43:00,p07_platform1,7
p1-2022-7WE,20:50:00,20:50:00,p07_platform1,7
p1-2022-7WE,20:53:00,20:53:00,p07_platform1,7
p1-2022-7WE,21:03:00,21:03:00,p07_platform1,7
p1-2022-7WE,21:13:00,21:13:00,p07_platform1,7
p1-2022-7WE,21:23:00,21:23:00,p07_platform1,7
p1-2022-7WE,21:25:00,21:25:00,p07_platform1,7
p1-2022-7WE,21:33:00,21:33:00,p07_platform1,7
p1-2022-7WE,21:38:00,21:38:00,p07_platform1,7
p1-2022-7WE,21:43:00,21:43:00,p07_platform1,7
p1-2022-7WE,21:53:00,21:53:00,p07_platform1,7
p1-2022-7WE,22:03:00,22:03:00,p07_platform1,7
p1-2022-7WE,22:13:00,22:13:00,p07_platform1,7
p1-2022-7WE,22:27:00,22:27:00,p07_platform1,7
p1-2022-7WE,22:41:00,22:41:00,p07_platform1,7
p1-2022-7WE,22:57:00,22:57:00,p07_platform1,7
p1-2022-7WE,23:11:00,23:11:00,p07_platform1,7
p1-2022-7WE,23:27:00,23:27:00,p07_platform1,7
p1-2022-7WE,24:12:00,24:12:00,p07_platform1,7
p2-2022-7WE,05:26:00,05:26:00,p07_platform2,3
p2-2022-7WE,06:11:00,06:11:00,p07_platform2,3
p2-2022-7WE,06:31:00,06:31:00,p07_platform2,3
p2-2022-7WE,06:38:00,06:38:00,p07_platform2,3
p2-2022-7WE,06:50:00,06:50:00,p07_platform2,3
p2-2022-7WE,06:53:00,06:53:00,p07_platform2,3
p2-2022-7WE,06:58:00,06:58:00,p07_platform2,3
p2-2022-7WE,07:09:00,07:09:00,p07_platform2,3
p2-2022-7WE,07:20:00,07:20:00,p07_platform2,3
p2-2022-7WE,07:27:00,07:27:00,p07_platform2,3
p2-2022-7WE,07:31:00,07:31:00,p07_platform2,3
p2-2022-7WE,07:35:00,07:35:00,p07_platform2,3
p2-2022-7WE,07:40:00,07:40:00,p07_platform2,3
p2-2022-7WE,07:44:00,07:44:00,p07_platform2,3
p2-2022-7WE,07:49:00,07:49:00,p07_platform2,3
p2-2022-7WE,07:53:00,07:53:00,p07_platform2,3
p2-2022-7WE,07:58:00,07:58:00,p07_platform2,3
p2-2022-7WE,08:02:00,08:02:00,p07_platform2,3
p2-2022-7WE,08:06:00,08:06:00,p07_platform2,3
p2-2022-7WE,08:11:00,08:11:00,p07_platform2,3
p2-2022-7WE,08:13:00,08:13:00,p07_platform2,3
p2-2022-7WE,08:18:00,08:18:00,p07_platform2,3
p2-2022-7WE,08:20:00,08:20:00,p07_platform2,3
p2-2022-7WE,08:24:00,08:24:00,p07_platform2,3
p2-2022-7WE,08:27:00,08:27:00,p07_platform2,3
p2-2022-7WE,08:31:00,08:31:00,p07_platform2,3
p2-2022-7WE,08:33:00,08:33:00,p07_platform2,3
p2-2022-7WE,08:37:00,08:37:00,p07_platform2,3
p2-2022-7WE,08:40:00,08:40:00,p07_platform2,3
p2-2022-7WE,08:44:00,08:44:00,p07_platform2,3
p2-2022-7WE,08:46:00,08:46:00,p07_platform2,3
p2-2022-7WE,08:51:00,08:51:00,p07_platform2,3
p2-2022-7WE,08:57:00,08:57:00,p07_platform2,3
p2-2022-7WE,08:59:00,08:59:00,p07_platform2,3
p2-2022-7WE,09:03:00,09:03:00,p07_platform2,3
p2-2022-7WE,09:06:00,09:06:00,p07_platform2,3
p2-2022-7WE,09:10:00,09:10:00,p07_platform2,3
p2-2022-7WE,09:12:00,09:12:00,p07_platform2,3
p2-2022-7WE,09:18:00,09:18:00,p07_platform2,3
p2-2022-7WE,09:21:00,09:21:00,p07_platform2,3
p2-2022-7WE,09:26:00,09:26:00,p07_platform2,3
p2-2022-7WE,09:28:00,09:28:00,p07_platform2,3
p2-2022-7WE,09:33:00,09:33:00,p07_platform2,3
p2-2022-7WE,09:36:00,09:36:00,p07_platform2,3
p2-2022-7WE,09:43:00,09:43:00,p07_platform2,3
p2-2022-7WE,09:45:00,09:45:00,p07_platform2,3
p2-2022-7WE,09:53:00,09:53:00,p07_platform2,3
p2-2022-7WE,09:56:00,09:56:00,p07_platform2,3
p2-2022-7WE,10:01:00,10:01:00,p07_platform2,3
p2-2022-7WE,10:06:00,10:06:00,p07_platform2,3
p2-2022-7WE,10:13:00,10:13:00,p07_platform2,3
p2-2022-7WE,10:21:00,10:21:00,p07_platform2,3
p2-2022-7WE,10:26:00,10:26:00,p07_platform2,3
p2-2022-7WE,10:33:00,10:33:00,p07_platform2,3
p2-2022-7WE,10:41:00,10:41:00,p07_platform2,3
p2-2022-7WE,10:46:00,10:46:00,p07_platform2,3
p2-2022-7WE,10:53:00,10:53:00,p07_platform2,3
p2-2022-7WE,11:01:00,11:01:00,p07_platform2,3
p2-2022-7WE,11:06:00,11:06:00,p07_platform2,3
p2-2022-7WE,11:13:00,11:13:00,p07_platform2,3
p2-2022-7WE,11:21:00,11:21:00,p07_platform2,3
p2-2022-7WE,11:26:00,11:26:00,p07_platform2,3
p2-2022-7WE,11:33:00,11:33:00,p07_platform2,3
p2-2022-7WE,11:41:00,11:41:00,p07_platform2,3
p2-2022-7WE,11:46:00,11:46:00,p07_platform2,3
p2-2022-7WE,11:53:00,11:53:00,p07_platform2,3
p2-2022-7WE,12:01:00,12:01:00,p07_platform2,3
p2-2022-7WE,12:06:00,12:06:00,p07_platform2,3
p2-2022-7WE,12:13:00,12:13:00,p07_platform2,3
p2-2022-7WE,12:21:00,12:21:00,p07_platform2,3
p2-2022-7WE,12:26:00,12:26:00,p07_platform2,3
p2-2022-7WE,12:33:00,12:33:00,p07_platform2,3
p2-2022-7WE,12:41:00,12:41:00,p07_platform2,3
p2-2022-7WE,12:46:00,12:46:00,p07_platform2,3
p2-2022-7WE,12:53:00,12:53:00,p07_platform2,3
p2-2022-7WE,13:01:00,13:01:00,p07_platform2,3
p2-2022-7WE,13:06:00,13:06:00,p07_platform2,3
p2-2022-7WE,13:13:00,13:13:00,p07_platform2,3
p2-2022-7WE,13:21:00,13:21:00,p07_platform2,3
p2-2022-7WE,13:26:00,13:26:00,p07_platform2,3
p2-2022-7WE,13:33:00,13:33:00,p07_platform2,3
p2-2022-7WE,13:41:00,13:41:00,p07_platform2,3
p2-2022-7WE,13:46:00,13:46:00,p07_platform2,3
p2-2022-7WE,13:53:00,13:53:00,p07_platform2,3
p2-2022-7WE,14:01:00,14:01:00,p07_platform2,3
p2-2022-7WE,14:06:00,14:06:00,p07_platform2,3
p2-2022-7WE,14:13:00,14:13:00,p07_platform2,3
p2-2022-7WE,14:21:00,14:21:00,p07_platform2,3
p2-2022-7WE,14:26:00,14:26:00,p07_platform2,3
p2-2022-7WE,14:33:00,14:33:00,p07_platform2,3
p2-2022-7WE,14:41:00,14:41:00,p07_platform2,3
p2-2022-7WE,14:46:00,14:46:00,p07_platform2,3
p2-2022-7WE,14:53:00,14:53:00,p07_platform2,3
p2-2022-7WE,15:01:00,15:01:00,p07_platform2,3
p2-2022-7WE,15:06:00,15:06:00,p07_platform2,3
p2-2022-7WE,15:13:00,15:13:00,p07_platform2,3
p2-2022-7WE,15:21:00,15:21:00,p07_platform2,3
